pid	ppid	pgid	rss	command
79555	1	79555	1936	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
79957	1	79957	12704	/Applications/DockDoor.app/Contents/Frameworks/Sparkle.framework/Versions/B/Autoupdate com.ethanbills.DockDoor /Users/pleasedodisturb pleasedodisturb
79962	1	79962	24944	/Users/pleasedodisturb/Library/Caches/com.ethanbills.DockDoor/org.sparkle-project.Sparkle/Launcher/qMNFiJb3B/Updater.app/Contents/MacOS/Updater /Applications/DockDoor.app 0
80340	1	80340	85312	/Applications/1Password.app/Contents/MacOS/1Password --silent --just-updated --should-restart
81271	1	81271	6128	/System/Library/CoreServices/EscrowSecurityAlert.app/Contents/MacOS/EscrowSecurityAlert
81272	1	81272	11056	/System/Library/PrivateFrameworks/CloudServices.framework/Helpers/com.apple.sbd
81510	80340	80340	24864	/Applications/1Password.app/Contents/Frameworks/1Password Helper (GPU).app/Contents/MacOS/1Password Helper (GPU) --type=gpu-process --user-data-dir=/Users/pleasedodisturb/Library/Application Support/1Password --gpu-preferences=SAAAAAAAAAAgAAAEAAAAAAAAAAAAAGAAAwAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --field-trial-handle=1718379636,r,17439545881447762187,7461203571953406410,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708988185955192 --seatbelt-client=38
81511	80340	80340	20144	/Applications/1Password.app/Contents/Frameworks/1Password Helper.app/Contents/MacOS/1Password Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=network --user-data-dir=/Users/pleasedodisturb/Library/Application Support/1Password --standard-schemes=resource,file-icon --enable-sandbox --bypasscsp-schemes=resource,file-icon --fetch-schemes=resource,file-icon --shared-files --field-trial-handle=1718379636,r,17439545881447762187,7461203571953406410,262144 --enable-features=PdfUseShowSaveFilePicker,ScreenCaptureKitPickerScreen,ScreenCaptureKitStreamPickerSonoma --disable-features=LocalNetworkAccessChecks,MacWebContentsOcclusion,ScreenAIOCREnabled,SpareRendererForSitePerProcess,TimeoutHangingVideoCaptureStarts,TraceSiteInstanceGetProcessCreation --variations-seed-version --trace-process-track-uuid=3190708989122997041 --seatbelt-client=38
81554	1	81554	26704	2BUA8C4S2C.com.1password.browser-helper
81638	80340	80340	7056	/Applications/1Password.app/Contents/MacOS/1Password-Crash-Handler
81814	1	81814	10880	/System/Library/PrivateFrameworks/IntelligencePlatformCore.framework/Versions/A/intelligenceplatformd
81920	1	81920	3712	/usr/libexec/spindump_agent
81963	1	81963	63968	/Applications/Default Folder X.app/Contents/MacOS/Default Folder X
81965	1	81965	8960	/System/Library/PrivateFrameworks/CloudTelemetry.framework/Versions/A/XPCServices/CloudTelemetryService.xpc/Contents/MacOS/CloudTelemetryService
81966	1	81966	11088	/System/Library/PrivateFrameworks/XprotectFramework.framework/Versions/A/XPCServices/XProtectBridgeService.xpc/Contents/MacOS/XProtectBridgeService
81969	1	81969	2688	/System/Library/Frameworks/NetFS.framework/Versions/A/XPCServices/PlugInLibraryService.xpc/Contents/MacOS/PlugInLibraryService
82480	1	82480	7984	/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
82679	1	82679	3776	/usr/libexec/MTLAssetUpgraderD
83104	1	83104	457184	/Applications/Brave Browser.app/Contents/MacOS/Brave Browser
83227	1	83227	11456	/usr/libexec/neagent
83353	1	83353	7968	/System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper
83354	1	83354	8752	/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTEncoderXPCService.xpc/Contents/MacOS/VTEncoderXPCService
83355	1	83355	8368	/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService
83881	1	83881	6016	/usr/sbin/spindump
84160	1	84160	3024	/System/Library/PrivateFrameworks/DiskImages.framework/Resources/hdiejectd
84304	1	84303	8384	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/chrome_crashpad_handler --monitor-self-annotation=ptype=crashpad-handler --database=/Users/pleasedodisturb/Library/Application Support/BraveSoftware/Brave-Browser/Crashpad --metrics-dir=/Users/pleasedodisturb/Library/Application Support/BraveSoftware/Brave-Browser --url=https://cr.brave.com --annotation=plat=OS X --annotation=prod=Brave_Mac --annotation=ver=148.1.90.124 --handshake-fd=5
84441	83104	83104	121056	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper.app/Contents/MacOS/Brave Browser Helper --type=gpu-process --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --start-stack-profiler --gpu-preferences=SAAAAAAAAAAgAQAEAAAAAAAAAAAAAGAAAwAAAAAAAAAAAAAAAAAAAAIAAAAAAAAAAAAAAAAAAAAQAAAAAAAAABAAAAAAAAAACAAAAAAAAAAIAAAAAAAAAA== --shared-files --metrics-shmem-handle=1752395122,r,4753657808760014892,5028014669328884001,262144 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190708988185955192 --seatbelt-client=32
84446	83104	83104	115856	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper.app/Contents/MacOS/Brave Browser Helper --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-GB --service-sandbox-type=network --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --start-stack-profiler --shared-files --metrics-shmem-handle=1752395122,r,16702271213049241773,17614220447659702068,524288 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190708989122997041 --seatbelt-client=23
84463	83104	83104	68864	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper.app/Contents/MacOS/Brave Browser Helper --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-GB --service-sandbox-type=service --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --shared-files --metrics-shmem-handle=1752395122,r,4980084752560801993,830264649009458026,524288 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190708990060038890 --seatbelt-client=36
84520	83104	83104	129984	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=10 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892703869308 --shared-files --metrics-shmem-handle=1752395122,r,11877742792088983153,16406683124674880616,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190708995682289984 --seatbelt-client=132
84524	83104	83104	152752	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=14 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892703874798 --shared-files --metrics-shmem-handle=1752395122,r,16168772010316090406,2430815084532327920,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190708999430457380 --seatbelt-client=133
84525	83104	83104	153376	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=15 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892703876530 --shared-files --metrics-shmem-handle=1752395122,r,4356522465655745025,12041029571366535788,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709000367499229 --seatbelt-client=133
84528	83104	83104	163568	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=18 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892703880900 --shared-files --metrics-shmem-handle=1752395122,r,4134284959783735993,14888977635172539214,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709003178624776 --seatbelt-client=144
84529	83104	83104	127792	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=19 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892703882327 --shared-files --metrics-shmem-handle=1752395122,r,12343923478191768840,13629570647000383724,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709004115666625 --seatbelt-client=144
84532	83104	83104	116544	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=22 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892703887200 --shared-files --metrics-shmem-handle=1752395122,r,9527845143856433059,5882938555901845410,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709006926792172 --seatbelt-client=144
84533	83104	83104	118208	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=23 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892703888533 --shared-files --metrics-shmem-handle=1752395122,r,4147426779858624173,13742967954246656439,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709007863834021 --seatbelt-client=144
84542	83104	83104	119920	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=27 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892703916967 --shared-files --metrics-shmem-handle=1752395122,r,17150678490762911664,15914027531267325358,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709011612001417 --seatbelt-client=169
84547	83104	83104	111296	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=32 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892703940914 --shared-files --metrics-shmem-handle=1752395122,r,13643137157481101614,7147394091410188531,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709016297210662 --seatbelt-client=175
84548	83104	83104	248144	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --start-stack-profiler --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=34 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892704096010 --shared-files --metrics-shmem-handle=1752395122,r,3006597064162755830,13309751916011106026,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709018171294360 --seatbelt-client=175
84549	83104	83104	174768	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=33 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892704098053 --shared-files --metrics-shmem-handle=1752395122,r,16100386338286498768,15362350331820849079,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709017234252511 --seatbelt-client=175
84550	83104	83104	198656	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --start-stack-profiler --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=36 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892704128303 --shared-files --metrics-shmem-handle=1752395122,r,9915779944887958257,6329479568385698540,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709020045378058 --seatbelt-client=175
84593	83104	83104	200944	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=37 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892704291203 --shared-files --metrics-shmem-handle=1752395122,r,15231145294166153688,16255323940506757066,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709020982419907 --seatbelt-client=175
84602	83104	83104	111280	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --extension-process --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=39 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892704503660 --shared-files --metrics-shmem-handle=1752395122,r,6438011817042809173,5583067766912651157,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709022856503605 --seatbelt-client=194
84935	1	84935	4624	/usr/libexec/proactiveeventtrackerd
85077	1	85077	7072	/System/Library/PrivateFrameworks/AssistantServices.framework/Versions/A/XPCServices/media-indexer.xpc/Contents/MacOS/media-indexer
85078	1	85078	14768	/System/Library/PrivateFrameworks/AMPLibrary.framework/Versions/A/Support/AMPLibraryAgent --launchd
85091	83104	83104	192000	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --start-stack-profiler --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=43 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892706422892 --shared-files --metrics-shmem-handle=1752395122,r,10279826342965415334,13619295226551604732,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709026604671001 --seatbelt-client=284
85125	1	85125	28048	/System/Library/Frameworks/CoreServices.framework/Versions/A/Frameworks/Metadata.framework/Versions/A/Support/mdworker_shared -s mdworker -c MDSImporterWorker -m com.apple.mdworker.shared
85350	1	85350	24800	/usr/libexec/PerfPowerServices
85648	83104	83104	205072	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=35 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892708430201 --shared-files --metrics-shmem-handle=1752395122,r,13723542022554623834,11379528584592386778,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709019108336209 --seatbelt-client=310
85843	83104	83104	173232	/Applications/Brave Browser.app/Contents/Frameworks/Brave Browser Framework.framework/Versions/148.1.90.124/Helpers/Brave Browser Helper (Renderer).app/Contents/MacOS/Brave Browser Helper (Renderer) --type=renderer --metrics-client-id=b1b5e421-b802-4e13-beb0-fed0bfae00ca --enable-distillability-service --origin-trial-public-key=bYUKPJoPnCxeNvu72j4EmPuK7tr1PAC7SHh8ld9Mw3E=,fMS4mpO6buLQ/QMd+zJmxzty/VQ6B1EUZqoCU04zoRU= --lang=en-GB --num-raster-threads=4 --enable-zero-copy --enable-gpu-memory-buffer-compositor-resources --enable-main-frame-before-activation --renderer-client-id=44 --time-ticks-at-unix-epoch=-1779090208439907 --launch-time-ticks=892709198936 --shared-files --metrics-shmem-handle=1752395122,r,2220838325235112013,10900542237567653891,2097152 --field-trial-handle=1718379636,r,4788653573039640557,13960732166986007397,262144 --variations-seed-version=main@6a6df1ae3f07c0868ac0a9df99045d8b740be3c6 --pseudonymization-salt-handle=1935764596,r,17473984588978936164,7916083538225785075,4 --trace-process-track-uuid=3190709027541712850 --seatbelt-client=316
86592	1	86592	1712	/System/Library/Frameworks/ColorSync.framework/Versions/A/XPCServices/com.apple.ColorSyncXPCAgent.xpc/Contents/MacOS/com.apple.ColorSyncXPCAgent
86892	1	86892	3136	/usr/libexec/online-auth-agent
86948	1	86948	3360	/usr/sbin/cfprefsd agent
86951	1	86951	3376	/usr/sbin/cfprefsd agent
86952	1	86952	3344	/usr/sbin/cfprefsd agent
86953	1	86953	3328	/usr/sbin/cfprefsd agent
